Id,SalePrice
0,119692.95382789921
1,161544.61080693724
2,181805.68816648299
3,172089.080966439
4,187017.45564183602
5,176740.1912516567
6,162854.91326418534
7,164232.1203953649
8,178122.1454678029
9,120477.14539446699
10,209514.5893667078
11,93812.62312793557
12,104348.03513495144
13,154029.09498508484
14,128554.43172361975
15,413423.6932827401
16,250785.87384390377
17,286937.3383495585
18,283787.76158259617
19,476186.52988482296
20,315758.1747483898
21,207221.60338895663
22,166271.03765875427
23,180913.64131735216
24,171641.779318524
25,193915.89577427757
26,343843.2711376151
27,237457.08327321187
28,215391.47278476867
29,220317.18263841153
30,191408.44476567913
31,78639.12694504051
32,161348.37585339724
33,293117.660299846
34,303855.07320219744
35,249442.51981217877
36,189364.5245347083
37,156631.9832946088
38,159283.88950828766
39,149517.22327093504
40,171826.18917799174
41,143482.95385606756
42,300297.7394204189
43,231242.20161557192
44,229292.1484609283
45,180308.43786003574
46,252362.40398290375
47,195063.75296817196
48,157129.57576366447
49,154190.36174712435
50,152631.26403746183
51,173498.75265890002
52,142090.30814550476
53,153796.8568982574
54,218727.33240969395
55,149063.83314220485
56,158555.48252802825
57,130948.11200742329
58,222517.61364933272
59,142333.42310209834
60,145038.69035925408
61,161167.96511876036
62,109152.58750500031
63,111637.04436129678
64,123771.81677214173
65,125423.3850865236
66,105966.64900720716
67,122414.36106754199
68,147487.8212810732
69,153703.8179355779
70,129479.04188793397
71,118495.90326870559
72,150903.66315611926
73,126602.87512943894
74,158824.0331660108
75,123469.72207537323
76,71929.90461664334
77,148610.12727309426
78,244084.71184870027
79,135497.50894442285
80,141953.3245118222
81,137849.1192800636
82,206938.89008822522
83,84139.09764909984
84,111714.08590884191
85,133158.8833095752
86,144067.11560467363
87,130536.1221468236
88,103213.89087095569
89,145551.4603779492
90,136579.56314771547
91,156527.2445239515
92,142352.75969922732
93,101514.01378207306
94,173370.2073906751
95,89342.16493353811
96,124309.6995350591
97,94309.64915019639
98,132924.13082958496
99,137214.3585723871
100,138335.33557590275
101,119667.04314107631
102,121495.16406345787
103,157353.13543355864
104,150756.41276433217
105,227593.39580802678
106,76379.06388752209
107,228989.4528747741
108,128853.0655850974
109,130725.17730986528
110,130998.93487850108
111,139364.21773209798
112,244661.3369637432
113,134425.98961181947
114,237238.21250920743
115,230756.17774012324
116,209478.41783862797
117,137095.2332798059
118,141296.6064099843
119,197840.23525959544
120,130496.29508207712
121,125362.90393559578
122,321232.2137596563
123,236409.2162604882
124,143272.75291815566
125,45486.799934048555
126,106276.00707440301
127,155659.86898879724
128,94693.67342155603
129,138009.8509245038
130,90900.7156791418
131,108235.4279662088
132,122851.43962431792
133,182629.12754994645
134,135269.99499624578
135,258051.61198231386
136,142309.82630728564
137,173932.68453150796
138,181177.16436331242
139,183324.01365613815
140,59031.01125802945
141,114447.99345965854
142,86327.26058523005
143,281123.8067823433
144,256391.20501673286
145,168184.794578337
146,178314.31329449406
147,221063.8103376818
148,204277.20532027684
149,146435.76908349048
150,143408.71398078563
151,162309.92321373295
152,158226.80375982344
153,142804.2758510557
154,84653.83111946064
155,81653.75099248304
156,85687.07986481667
157,118260.22140556753
158,129338.01473927268
159,164878.73688517459
160,135879.13554591467
161,136481.16630413567
162,310370.62935801555
163,212187.57827908685
164,117732.11658569734
165,161120.0256004724
166,183913.67223784846
167,288827.593508821
168,184157.79725156236
169,371112.9330757798
170,212025.25838013977
171,243943.064090608
172,170931.15232588194
173,189709.0147915729
174,184426.66476770877
175,157746.4402274767
176,202131.8143472622
177,195934.62236589397
178,164434.93739254755
179,263375.28371548635
180,160321.37065900688
181,222592.52280546876
182,220327.46342043104
183,218706.53687880083
184,181756.59969925648
185,154313.30207899315
186,157171.0918793713
187,131433.24024267797
188,135759.99455933843
189,122140.07799772115
190,114671.73803471152
191,97125.37725083402
192,93999.36938104981
193,170881.4847389083
194,155080.57779277593
195,156421.60137752793
196,171915.01639556666
197,158572.63267106374
198,130704.78099215004
199,148124.38668888668
200,481356.3490463496
201,375468.45240785845
202,421627.35652979964
203,459074.39301594335
204,322498.7335701367
205,338478.6985895805
206,368379.65439735365
207,345455.4263525411
208,294205.90053186833
209,359264.29562752857
210,266730.97012202017
211,467308.33831937297
212,298885.41906465095
213,242800.34532571427
214,188124.80225695125
215,189323.80211581683
216,217849.4682600788
217,485735.9866694532
218,384900.46144799684
219,331549.9604804637
220,268353.78747096425
221,319598.5452443339
222,181678.42019114323
223,172460.38953523664
224,169077.35752896362
225,172193.4704256108
226,161593.84931484147
227,187635.6978037898
228,181386.94799180998
229,191729.59760028843
230,179324.23830059002
231,268503.03299196553
232,164945.6048439605
233,182671.13493913427
234,164274.96851734578
235,281396.96081998595
236,155576.75413300545
237,353922.6356723279
238,323332.95753278944
239,262388.6987623428
240,261131.3608455931
241,251869.79128075828
242,260311.4077020892
243,291419.7478481523
244,232114.3805685438
245,475557.63860886724
246,220155.79775186774
247,210289.81191375892
248,267322.03178640176
249,209936.61887361135
250,258312.24437556867
251,269108.79454673687
252,286696.15600588254
253,217156.77793736465
254,197089.47841227084
255,194807.908007699
256,171366.76282006537
257,131798.97836729191
258,201452.192270208
259,235990.15476632988
260,170103.33723712602
261,130246.896150282
262,162157.48408457488
263,224491.85465981986
264,255254.17959577433
265,185261.00080040746
266,162875.21250150926
267,177113.82532740693
268,156680.00090549828
269,153362.74238401535
270,121593.87544081631
271,133244.3802276459
272,120038.56125298043
273,123907.65493024111
274,136152.37430344737
275,117832.16539741604
276,363619.25936007034
277,209576.42647398746
278,304581.02968692477
279,225496.61833663937
280,210117.27255599364
281,171162.62107510585
282,178459.51927453806
283,273465.73663753207
284,203761.8501300567
285,241954.17569360064
286,209394.6019735254
287,198092.91087537643
288,157455.42067132494
289,146776.30478098863
290,232800.09648829538
291,117902.36556619738
292,148357.33403631026
293,209895.96531838938
294,166466.72789222727
295,128643.15390527523
296,117527.17863519053
297,157530.51269689744
298,159782.73410622313
299,157842.11419502867
300,163093.64108397567
301,173233.29945781638
302,178954.7957327794
303,116028.07990500912
304,185169.89766630836
305,161743.4880140042
306,194940.12530663703
307,145427.1394255972
308,185094.36310490212
309,147299.48925501484
310,135880.80811938457
311,143358.06511088234
312,133991.7146561025
313,138908.80934801936
314,135187.42426188855
315,122350.69997967279
316,120745.97406661915
317,148801.93757742108
318,114459.10003293902
319,168864.3573056812
320,134157.73209201996
321,83402.22089910775
322,132152.9402857818
323,103071.1239727931
324,132871.50476358883
325,187693.47654302642
326,178106.92922124945
327,48819.54284996912
328,96894.28832144012
329,68961.68622380772
330,174283.5528841899
331,146382.93970126272
332,144307.75215796608
333,151529.3022431289
334,136536.39703438216
335,130293.22140569254
336,117564.49229367796
337,121117.83783814439
338,111569.84439908038
339,129793.96095313621
340,114675.64448386292
341,140212.77760566797
342,155796.13375486474
343,152073.0521673573
344,143848.698217047
345,114037.90583136474
346,125695.16168770852
347,119749.87211428242
348,128498.9834669206
349,154082.11339249005
350,95873.67786885571
351,107633.4212039918
352,122215.56407098644
353,94274.50056720595
